# Body fitted drag for model part FluidModelPart.Drag_structure
# Time Fx Fy Fz
57.930000000001435 9689779.52773143 -193822.39154312 706444.14700060
57.960000000001436 9691897.94108868 -197371.88520091 705507.26265765
57.99000000000144 9694262.72561951 -200864.20207145 704571.74158102
58.02000000000144 9696878.92399710 -204306.47523319 703639.96997559
58.05000000000144 9699737.38092490 -207706.98738875 702714.43140103
58.08000000000144 9702815.71499356 -211074.82845913 701797.38902418
58.11000000000144 9706083.15177379 -214419.52579352 700890.51878847
58.14000000000144 9709506.65952533 -217753.18680384 699994.75835677
58.170000000001444 9713057.56224416 -221094.92010810 699110.45389734
58.200000000001445 9716717.25054304 -224467.98882076 698237.30053451
58.230000000001446 9720476.22650425 -227899.27575806 697374.24483524
58.26000000000145 9724332.00885293 -231421.03844209 696519.77552367
58.29000000000145 9728286.01137960 -235069.33796964 695672.30066152
58.32000000000145 9732338.94060631 -238879.55565309 694830.51254799
58.35000000000145 9736486.79530901 -242885.24142847 693993.70819954
58.38000000000145 9740718.59299599 -247114.55067074 693161.57180453
58.41000000000145 9745015.28592193 -251586.46709841 692333.93848717
58.440000000001454 9749351.25458419 -256309.64027737 691510.75232014
58.470000000001455 9753696.60989068 -261280.55171353 690691.74127801
58.50000000000146 9758020.39142489 -266485.93858159 689876.37478888
58.53000000000146 9762293.89088641 -271907.68638697 689064.13066560
58.56000000000146 9766492.95878530 -277526.52499976 688254.44152586
58.59000000000146 9770597.91727595 -283322.58470374 687446.97868274
58.62000000000146 9774593.68631625 -289277.91524607 686641.64237156
58.65000000000146 9778468.60248365 -295372.29682505 685838.24683056
58.68000000000146 9782209.14965184 -301581.33728722 685036.18212253
58.710000000001465 9785802.13403164 -307875.84729797 684235.05907371
58.740000000001466 9789235.60351862 -314220.72362708 683435.12141452
58.77000000000147 9792498.43589690 -320577.91362286 682636.83682272
58.80000000000147 9795582.10088115 -326908.42345821 681840.83943046
58.83000000000147 9798482.26632713 -333177.14508377 681047.40695171
58.86000000000147 9801193.50304733 -339350.09364070 680256.38505716
58.89000000000147 9803709.89615114 -345395.47996044 679467.63316985
58.92000000000147 9806020.76852713 -351281.51259396 678680.56843803
58.950000000001474 9808113.66681815 -356978.31726090 677894.62689961
58.980000000001475 9809977.68319105 -362461.85936586 677109.53150789
59.010000000001476 9811602.98491687 -367713.93112578 676325.21674932
59.04000000000148 9812980.42408411 -372722.78175666 675541.74925532
59.07000000000148 9814100.41298664 -377481.22495962 674759.03023677
59.10000000000148 9814954.36756013 -381985.95724478 673976.50647246
59.13000000000148 9815536.25188671 -386235.25355230 673193.40828250
59.16000000000148 9815841.56713949 -390226.16414629 672408.77455471
59.19000000000148 9815867.49556152 -393953.49091901 671621.49389029
59.220000000001484 9815612.44793788 -397408.04807715 670830.57723266
59.250000000001485 9815076.46037607 -400578.42291922 670035.40355458
59.280000000001486 9814262.53314958 -403454.10289097 669235.69651104
59.31000000000149 9813174.42723954 -406027.67154088 668431.57930673
59.34000000000149 9811814.97830247 -408297.47668625 667623.42541599
59.37000000000149 9810186.73613119 -410269.38972961 666811.92631348
59.40000000000149 9808294.85302432 -411953.65418444 665998.36782147
59.43000000000149 9806149.85985015 -413364.65527651 665184.73445460
59.46000000000149 9803764.95362420 -414518.91192132 664373.54834316
59.490000000001494 9801152.49291620 -415428.58164824 663567.63216668
59.520000000001495 9798325.00122592 -416099.65081739 662769.67024300
59.550000000001496 9795294.93829043 -416532.74763215 661981.70207355
59.5800000000015 9792078.30557791 -416728.00240306 661204.80280464
59.6100000000015 9788695.62094303 -416687.25477908 660439.24625125
59.6400000000015 9785170.85316345 -416415.74119703 659684.97658539
59.6700000000015 9781529.04310350 -415925.80846015 658942.00233126
59.7000000000015 9777792.13054233 -415237.92496753 658210.49848093
59.7300000000015 9773980.65957881 -414377.79507926 657491.51134474
59.760000000001504 9770110.84423905 -413372.75578498 656786.46934608
59.790000000001505 9766194.57416970 -412247.34764344 656096.84780364
59.82000000000151 9762242.45109153 -411019.71933057 655423.54730202
59.85000000000151 9758265.46451640 -409703.16663539 654765.82955142
59.88000000000151 9754275.31511860 -408306.34989328 654122.55729985
59.91000000000151 9750285.61798964 -406834.97334029 653492.05058896
59.94000000000151 9746312.42933580 -405293.90251670 652872.17921261
59.97000000000151 9742372.15696132 -403688.18153493 652260.57886699
60.00000000000151 9738478.02101455 -402020.31520551 651654.14823521
60.030000000001515 9734640.46560170 -400290.17109348 651049.34760053
60.060000000001516 9730872.69604094 -398500.06723393 650442.36373237
60.09000000000152 9727194.61699448 -396658.57612679 649829.29049949
60.12000000000152 9723628.87708408 -394781.34042389 649206.26598826
60.15000000000152 9720193.71482583 -392886.26885193 648568.84849935
60.18000000000152 9716901.41729467 -390991.40175602 647912.83504492
60.21000000000152 9713762.72470677 -389118.01970891 647234.63905297
60.24000000000152 9710781.96763014 -387282.32350807 646531.12186174
60.270000000001524 9707957.94983901 -385494.91483227 645799.37579151
60.300000000001525 9705285.74462438 -383765.09928798 645036.43729793
60.330000000001526 9702756.52753050 -382098.76237447 644238.41098235
60.36000000000153 9700358.89211243 -380496.20498740 643400.63564127
60.39000000000153 9698099.23643087 -378969.27826783 642519.61819796
60.42000000000153 9695995.26500066 -377533.58694217 641592.96912820
60.45000000000153 9694067.01758712 -376205.01857046 640619.09079383
60.48000000000153 9692332.65079482 -374996.92443736 639596.87125837
60.51000000000153 9690801.98205238 -373916.06556290 638525.53115749
60.540000000001534 9689474.27780710 -372968.93936930 637404.60710742
60.570000000001535 9688336.40981676 -372155.36141726 636233.66438285
60.600000000001536 9687374.25986560 -371471.13540603 635012.02033049
60.63000000000154 9686577.43345762 -370911.84047460 633739.80972288
60.66000000000154 9685950.04707076 -370482.82719832 632418.20291825
60.69000000000154 9685510.63867472 -370193.21107357 631047.96817193
60.72000000000154 9685284.76281301 -370050.86998190 629629.72542652
60.75000000000154 9685287.02834683 -370055.93676391 628162.34808850
60.78000000000154 9685530.91516238 -370212.18330139 626645.30584046
60.810000000001544 9686021.25626728 -370516.28229512 625078.87336499
60.840000000001545 9686748.55207754 -370954.46147738 623463.22285906
60.870000000001546 9687694.45144677 -371506.26916505 621799.03321200
60.90000000000155 9688839.28203793 -372153.71166982 620087.08331146
60.93000000000155 9690167.42001415 -372884.15470680 618328.14411144
60.96000000000155 9691674.10032308 -373688.72623247 616523.24235066
60.99000000000155 9693357.58612360 -374557.91481309 614672.38889917
61.02000000000155 9695217.44735033 -375478.16017571 612774.91984276
61.05000000000155 9697254.60506285 -376427.86248150 610831.13167677
61.080000000001554 9699473.30421555 -377384.20890419 608841.89541736
61.110000000001556 9701889.98000988 -378339.87263632 606808.90173783
61.14000000000156 9704522.78963979 -379296.73129338 604734.39037095
61.17000000000156 9707385.56359522 -380269.27303716 602621.54557976
61.20000000000156 9710480.45742308 -381283.14447328 600474.54146023
61.23000000000156 9713786.42468624 -382361.36809860 598296.76570437
61.26000000000156 9717250.99145524 -383504.91997223 596089.75860796
61.29000000000156 9720802.26292548 -384688.97318988 593852.80387535
61.32000000000156 9724369.15863985 -385870.38420684 591584.07562002
61.350000000001565 9727900.49563168 -387002.54086810 589281.58277948
61.380000000001566 9731375.96201436 -388045.60590334 586943.97636675
61.41000000000157 9734800.39050313 -388970.35827692 584570.80893452
61.44000000000157 9738193.94842609 -389761.88729192 582163.26363437
61.47000000000157 9741579.51858247 -390418.63131404 579723.69114598
61.50000000000157 9744974.53372196 -390951.20202055 577255.46162537
61.53000000000157 9748383.74832662 -391382.43668729 574762.29908555
61.56000000000157 9751796.73154595 -391734.05844027 572248.36351746
61.590000000001574 9755192.28964543 -392018.45827382 569718.44300644
61.620000000001575 9758544.79518260 -392235.17054982 567177.59411271
61.650000000001576 9761827.06057385 -392372.79129677 564630.76034530
61.68000000000158 9765015.97181908 -392416.35279673 562082.73975617
61.71000000000158 9768092.67829634 -392349.09689022 559537.45402519
61.74000000000158 9771042.03801142 -392149.53217419 556997.85663624
61.77000000000158 9773853.62007397 -391797.36452909 554465.67170578
61.80000000000158 9776521.94418087 -391280.24817441 551941.74597031
61.83000000000158 9779047.99245125 -390594.76347853 549426.57333060
61.860000000001584 9781438.61570463 -389746.42646775 546920.41809358
61.890000000001585 9783707.02445577 -388754.23451189 544423.42581057
61.920000000001586 9785869.19710038 -387645.63619127 541936.58484709
61.95000000000159 9787939.81905133 -386454.44956723 539462.01325025
61.98000000000159 9789926.06417257 -385206.61873951 537002.80621781
62.01000000000159 9791824.80867147 -383914.02994524 534562.36308724
62.04000000000159 9793630.16931969 -382581.50201990 532144.19088055
62.07000000000159 9795342.20295501 -381211.76136415 529751.52979329
62.10000000000159 9796969.90774465 -379806.83489090 527387.01205915
62.130000000001594 9798526.99048655 -378369.66207115 525052.42197565
62.160000000001595 9800028.83085871 -376906.62259010 522748.51752044
62.1900000000016 9801490.79697281 -375428.87560851 520475.06272310
62.2200000000016 9802925.39034218 -373951.71064326 518230.96547737
62.2500000000016 9804340.51638873 -372484.78050628 516014.37518630
62.2800000000016 9805744.61305699 -371033.20651675 513822.94928233
62.3100000000016 9807151.14603981 -369601.89438502 511654.59980730
62.3400000000016 9808579.62671379 -368196.49397066 509507.90948690
62.3700000000016 9810055.11856780 -366830.00088044 507382.17630437
62.400000000001604 9811602.99877149 -365517.78921188 505277.07507909
62.430000000001606 9813244.75289822 -364274.17613245 503192.00450866
62.46000000000161 9814998.64244302 -363114.77994482 501126.32223113
62.49000000000161 9816879.66587697 -362051.71102057 499079.71497388
62.52000000000161 9818900.34731840 -361092.77364514 497052.82457238
62.55000000000161 9821067.50046138 -360235.84690096 495046.91128664
62.58000000000161 9823387.27978831 -359473.49388882 493063.88345863
62.61000000000161 9825866.91967479 -358799.29004539 491106.00678626
62.64000000000161 9828512.88066857 -358205.01171061 489175.09111043
62.670000000001615 9831331.14948587 -357679.16747179 487272.60997052
62.700000000001616 9834327.79140738 -357210.19390126 485399.85234594
62.73000000000162 9837506.25465241 -356787.55557878 483557.71621305
62.76000000000162 9840866.74267179 -356400.54926472 481746.63444195
62.79000000000162 9844405.83462308 -356033.86433710 479966.63223860
62.82000000000162 9848115.38970094 -355672.30039618 478217.35601443
62.85000000000162 9851981.38503157 -355301.67863623 476497.70762014
62.88000000000162 9855986.76576376 -354906.96559348 474805.97844216
62.910000000001624 9860112.57264677 -354468.70309976 473140.01508025
62.940000000001625 9864337.57952790 -353961.66438915 471497.00657607
62.970000000001626 9868638.18862306 -353361.04300239 469873.41841111
63.00000000000163 9872989.63498634 -352644.23100242 468265.43502537
63.03000000000163 9877372.55671861 -351797.21150735 466669.57249244
63.06000000000163 9881772.72620910 -350812.86795678 465083.43102218
63.09000000000163 9886177.37921936 -349692.32152781 463504.71920597
63.12000000000163 9890574.56353520 -348443.10927171 461930.55335309
63.15000000000163 9894948.33299267 -347076.03415959 460358.27498633
63.180000000001634 9899279.43719858 -345605.59681352 458785.02821258
63.210000000001635 9903544.99015965 -344040.61530679 457207.44367719
63.240000000001636 9907725.00526382 -342387.66353735 455622.33814544
63.27000000000164 9911802.20517474 -340654.19740664 454027.07325416
63.30000000000164 9915762.79848655 -338852.77929965 452419.03143113
63.33000000000164 9919593.85692636 -337000.92353084 450795.39872464
63.36000000000164 9923283.04240160 -335117.51295679 449153.52247640
